epoch,train_loss,train_accuracy,val_loss,val_accuracy
58,0.4957003060655922,0.7414050822122571,0.7671352624893188,0.7142857142857143
59,0.5044903586798185,0.742152466367713,0.9212145209312439,0.5714285714285714
60,0.492054636168373,0.7548579970104634,0.9493817090988159,0.5714285714285714
61,0.4663755785902163,0.7608370702541106,0.9796504378318787,0.5714285714285714
62,0.4732349251685121,0.7615844544095666,1.5398728847503662,0.5714285714285714
63,0.49225361696451414,0.7481315396113603,1.260153889656067,0.42857142857142855
64,0.48336361003385353,0.7533632286995515,1.1274980306625366,0.5714285714285714
65,0.4619988833842256,0.7698056801195815,1.3533843755722046,0.5
66,0.4588135938829727,0.7780269058295964,1.172329306602478,0.5
67,0.4444329484695811,0.7825112107623319,1.2415493726730347,0.6428571428571429
68,0.4734434399904157,0.7675635276532138,1.2957537174224854,0.6428571428571429
69,0.4563696249896279,0.7615844544095666,1.3404369354248047,0.5
70,0.4525471238811989,0.7615844544095666,1.248421549797058,0.5714285714285714
71,0.448317684400242,0.7869955156950673,1.3877532482147217,0.5714285714285714
72,0.4393281369109503,0.7802690582959642,1.513176679611206,0.5
73,0.4309182306041632,0.796711509715994,1.4145711660385132,0.42857142857142855
74,0.45222889846928627,0.7705530642750373,1.5121477842330933,0.5
75,0.4350797441330013,0.7959641255605381,1.4408541917800903,0.5714285714285714
76,0.4339220837449101,0.7959641255605381,1.360617995262146,0.5714285714285714
77,0.41445245492440524,0.796711509715994,1.6807749271392822,0.5714285714285714
78,0.4024797742142271,0.8094170403587444,1.7525612115859985,0.5714285714285714
79,0.4149411866394037,0.7982062780269058,1.7072166204452515,0.5
80,0.4151323278210445,0.796711509715994,1.5925781726837158,0.5
81,0.40268790267508126,0.8101644245142003,1.4065873622894287,0.5
82,0.40751469420388853,0.804185351270553,1.2053781747817993,0.7142857142857143
83,0.38635826707777243,0.8183856502242153,1.5609138011932373,0.6428571428571429
84,0.3884981500906438,0.8228699551569507,2.2105419635772705,0.5714285714285714
85,0.4047373440589962,0.8101644245142003,2.0951950550079346,0.5
86,0.37892146945356076,0.8213751868460388,1.3642290830612183,0.5714285714285714
87,0.3807266214236016,0.8116591928251121,1.8021438121795654,0.6428571428571429
88,0.37184460227264954,0.8228699551569507,2.0167133808135986,0.5
89,0.3833714601972178,0.8310911808669657,1.8795477151870728,0.6428571428571429
90,0.37396419805617964,0.8191330343796711,1.9797455072402954,0.6428571428571429
91,0.35383425962586396,0.8303437967115097,2.072906732559204,0.6428571428571429
92,0.3742300839969396,0.8183856502242153,1.6629750728607178,0.6428571428571429
93,0.35423459208421465,0.8393124065769806,2.3805675506591797,0.6428571428571429
94,0.33800725641093804,0.8430493273542601,2.3224425315856934,0.6428571428571429
95,0.363723020917097,0.8378176382660688,1.260621428489685,0.6428571428571429
96,0.3607539003116311,0.8355754857997011,1.859805703163147,0.5
97,0.3537802104636336,0.8355754857997011,2.0362067222595215,0.5714285714285714
98,0.33490917184605906,0.8542600896860987,1.9845060110092163,0.5714285714285714
99,0.3364261325966617,0.8527653213751868,1.3837883472442627,0.5714285714285714
100,0.3682769299088038,0.8258594917787743,1.736498236656189,0.7142857142857143
101,0.33300111664428483,0.8490284005979073,1.399324655532837,0.5714285714285714
102,0.31684593742738393,0.8572496263079222,2.6558990478515625,0.5714285714285714
103,0.3145618174999106,0.8535127055306427,2.494924306869507,0.5
104,0.2855100499407593,0.8707025411061285,1.9210643768310547,0.5
105,0.3093640274174723,0.8579970104633782,2.0662689208984375,0.5714285714285714
106,0.3200314088831746,0.851270553064275,2.546750783920288,0.5714285714285714
107,0.30288962255857094,0.8602391629297459,2.0596508979797363,0.5
108,0.2995557342008625,0.8677130044843049,1.688075065612793,0.6428571428571429
109,0.27852459133829593,0.874439461883408,1.9170435667037964,0.5714285714285714
110,0.31293279440413674,0.8527653213751868,2.2305476665496826,0.5
111,0.29132440543673677,0.8736920777279522,2.4250924587249756,0.35714285714285715
112,0.28994759280229004,0.874439461883408,2.9303057193756104,0.5714285714285714
113,0.2828612399742742,0.874439461883408,2.1328699588775635,0.5
114,0.2713591525016522,0.8819133034379671,3.098067045211792,0.6428571428571429
115,0.29114751395266864,0.8662182361733931,2.1912333965301514,0.5714285714285714
116,0.26197006483249063,0.8856502242152466,2.693336009979248,0.5
117,0.2719141855189975,0.8961136023916293,1.8799054622650146,0.5714285714285714
118,0.27074528626975103,0.8961136023916293,2.7185165882110596,0.5714285714285714
119,0.267344918152142,0.8804185351270553,2.3047852516174316,0.42857142857142855
120,0.2681911944986637,0.8849028400597907,2.885009765625,0.5714285714285714
121,0.2670869289135897,0.8834080717488789,3.886415481567383,0.5714285714285714
122,0.2563770602725903,0.8789237668161435,2.9478886127471924,0.5714285714285714
123,0.24809674183616723,0.8863976083707026,1.99090576171875,0.5
124,0.23513474988073155,0.8998505231689088,3.5761759281158447,0.5
125,0.2665041752816672,0.8878923766816144,3.370948553085327,0.5
126,0.2487018124405044,0.8863976083707026,2.522230386734009,0.5714285714285714
127,0.24290975487285665,0.9005979073243647,3.795217514038086,0.42857142857142855
128,0.2508004478809545,0.905829596412556,2.1930344104766846,0.5
129,0.24835895623326837,0.898355754857997,3.3086822032928467,0.42857142857142855
130,0.22738443112337714,0.914050822122571,3.4593923091888428,0.5
131,0.2660181277246397,0.8856502242152466,3.3099639415740967,0.5714285714285714
132,0.2340549740199729,0.906576980568012,3.995183229446411,0.5714285714285714
133,0.22162989294226038,0.9088191330343797,3.416701078414917,0.5714285714285714
134,0.19300399958998277,0.9230194319880418,3.6094493865966797,0.5
135,0.22752285093870933,0.9035874439461884,3.280468225479126,0.6428571428571429
136,0.19221717664924615,0.9200298953662183,3.9184138774871826,0.5
137,0.2102298267709122,0.905829596412556,4.153754711151123,0.5
138,0.2058444032932789,0.9177877428998505,3.651965856552124,0.5714285714285714
139,0.2151257935660837,0.9080717488789237,3.498792886734009,0.5714285714285714
140,0.20147795095393833,0.9103139013452914,3.206599712371826,0.5
141,0.2110017012632125,0.914050822122571,3.6733837127685547,0.6428571428571429
142,0.20900416231654328,0.9088191330343797,4.281718730926514,0.7142857142857143
143,0.22290057179995537,0.8976083707025411,4.561080455780029,0.5714285714285714
144,0.22036359627328825,0.914050822122571,4.214844703674316,0.5714285714285714
145,0.18368249726224195,0.9237668161434978,3.963017225265503,0.5714285714285714
146,0.19003689470624355,0.9289985052316891,3.3775064945220947,0.7142857142857143
147,0.21873622869875042,0.905829596412556,3.931959390640259,0.6428571428571429
148,0.19131254903716,0.9185351270553064,2.9263038635253906,0.5714285714285714
149,0.1963438613309632,0.9185351270553064,4.084672927856445,0.5714285714285714
150,0.1735093605847993,0.9282511210762332,4.117316722869873,0.5
151,0.20076518192865034,0.9155455904334828,3.6475143432617188,0.6428571428571429
152,0.20757606135533707,0.9162929745889388,3.900350570678711,0.5
153,0.16646089664310973,0.9417040358744395,3.2378029823303223,0.5
154,0.16218669977601513,0.9349775784753364,2.9890284538269043,0.5714285714285714
155,0.15826200995655515,0.9282511210762332,3.564330577850342,0.42857142857142855
156,0.16981295486202155,0.9267563527653214,3.3233370780944824,0.5714285714285714
157,0.1661122350414772,0.9424514200298953,3.7767181396484375,0.5
158,0.22290952635096506,0.9080717488789237,5.184795379638672,0.5714285714285714
159,0.199819544438824,0.9118086696562033,3.0348281860351562,0.5
160,0.16266480471343026,0.9446935724962631,3.451214075088501,0.6428571428571429
161,0.1731820992780195,0.9304932735426009,3.487300395965576,0.42857142857142855
162,0.1546716056151597,0.9431988041853513,2.406177043914795,0.7142857142857143
163,0.1590677357664379,0.9379671150971599,3.5810303688049316,0.6428571428571429
164,0.17305723964187952,0.9342301943198804,4.655089378356934,0.5714285714285714
165,0.16535888208001184,0.9342301943198804,4.5261125564575195,0.5714285714285714
166,0.17523852456221845,0.9289985052316891,3.794102430343628,0.42857142857142855
167,0.18725049242054312,0.9207772795216741,3.2631399631500244,0.6428571428571429
168,0.19111263179547405,0.9252615844544095,4.024888515472412,0.5714285714285714
169,0.15544465032750002,0.9409566517189836,4.331915855407715,0.5714285714285714
170,0.13475635309212233,0.9514200298953662,4.3840742111206055,0.5714285714285714
171,0.1543187111482492,0.9431988041853513,4.745298862457275,0.6428571428571429
172,0.14764790408458053,0.9394618834080718,4.9298224449157715,0.5714285714285714
173,0.13865548633985633,0.9469357249626308,5.153132915496826,0.5714285714285714
174,0.12731454794271466,0.9506726457399103,4.985549449920654,0.5714285714285714
175,0.16023149983943488,0.9327354260089686,4.422247886657715,0.42857142857142855
176,0.12365985482441114,0.9551569506726457,5.444109916687012,0.5714285714285714
177,0.1319304419533866,0.9506726457399103,4.27428674697876,0.5
178,0.14200956818768795,0.945440956651719,4.6037068367004395,0.42857142857142855
179,0.14767230804369233,0.9424514200298953,5.299205780029297,0.5714285714285714
180,0.17613973258054844,0.9304932735426009,4.676745891571045,0.5714285714285714
181,0.13245748395520654,0.9484304932735426,4.972397327423096,0.5714285714285714
182,0.1287804072101911,0.9469357249626308,3.3937764167785645,0.5714285714285714
183,0.14888015420625741,0.9394618834080718,4.466563701629639,0.6428571428571429
184,0.12975759286383343,0.9514200298953662,5.027071475982666,0.6428571428571429
185,0.14243698182483783,0.9439461883408071,4.944375038146973,0.6428571428571429
186,0.15666421454939963,0.9439461883408071,3.636751174926758,0.5714285714285714
187,0.14358218270388776,0.9446935724962631,4.850237846374512,0.5714285714285714
188,0.1188098358377391,0.9581464872944694,4.439911365509033,0.5714285714285714
189,0.14095161040000317,0.9491778774289985,4.235683917999268,0.7142857142857143
190,0.1449720127054216,0.9349775784753364,4.3639817237854,0.5714285714285714
191,0.12733397797663293,0.9514200298953662,4.864977836608887,0.6428571428571429
192,0.13442586556143823,0.9469357249626308,5.051449775695801,0.6428571428571429
193,0.1424747986554743,0.9379671150971599,3.5902040004730225,0.5714285714285714
194,0.12865423354332758,0.9551569506726457,3.9477291107177734,0.5
195,0.11099748634169454,0.9573991031390134,3.276425838470459,0.6428571428571429
196,0.1521806864816868,0.945440956651719,4.822882175445557,0.42857142857142855
197,0.11451956813511827,0.9588938714499252,4.2621941566467285,0.5714285714285714
198,0.12009013091145787,0.9506726457399103,3.0427939891815186,0.7142857142857143
199,0.1543042982729383,0.9357249626307922,3.890728235244751,0.5714285714285714
200,0.13077175403389696,0.952914798206278,4.209812641143799,0.6428571428571429
